182070915,42.3256949,71.06816778
182070646,-1,-1
182069880,42.35979038,71.07078234
182069878,42.28631299,71.09218412
182069877,42.30465964,71.0580552
182069876,42.30178949,71.05514183
182069875,42.28252537,71.07977256
182069584,42.35734023,71.05491314
182069583,42.29076162,71.06723147
182069582,42.23578713,71.13034026
182069581,42.28980619,71.1281504
